Id,SalePrice
2736,138033.1931614468
2737,124079.93762178156
2738,136221.30721640383
2739,153341.75195736194
2740,138618.34229094005
2741,150095.57348467712
2742,152355.36652089062
2743,152676.45900134952
2744,162069.62448076846
2745,141770.91726877022
2746,144315.64106132687
2747,141027.8767408352
2748,120975.07643243473
2749,128408.26121690622
2750,128640.37836715336
2751,139960.60527625206
2752,161993.07898619585
2753,146849.32562061716
2754,230730.46771490367
2755,139655.17050408316
2756,93251.70701091213
2757,58426.506844919466
2758,99025.89057776832
2759,161912.22397839132
2760,127528.17963104138
2761,141395.77068030712
2762,145331.9870856763
2763,173993.92933727842
2764,141439.63657450373
2765,279331.22912297276
2766,107266.1218728821
2767,85717.5444739367
2768,122312.19886923836
2769,130854.2534654702
2770,128621.40119413286
2771,99304.57199444584
2772,96332.56852722808
2773,181939.86784406326
2774,157646.53687726118
2775,102197.05961029703
2776,144512.04011993797
2777,160022.5910624439
2778,99628.80962244206
2779,121572.43870733073
2780,96620.14572327476
2781,102330.46424122197
2782,101747.47257303049
2783,113367.59474453067
2784,116109.65540436428
2785,136265.9698465974
2786,74697.9679245771
2787,126516.3983029849
2788,75884.09318279679
2789,162725.4748086569
2790,97270.07561605627
2791,114470.8289986582
2792,78200.92964773436
2793,136346.74125521976
2794,93728.69660076848
2795,122144.67193816908
2796,97663.48427906237
2797,223594.74767941376
2798,108596.12948698923
2799,122710.16168504432
2800,68942.60445678221
2801,94474.4237127102
2802,128599.73760500384
2803,164029.11381906495
2804,127709.65612135342
2805,94838.99571908942
2806,79888.12917605526
2807,213435.90280721482
2808,150651.27410887892
2809,130579.84349738885
2810,128917.58098572424
2811,159168.0891539662
2812,171720.20176458627
2813,149248.7763010243
2814,156627.21475760758
2815,95481.1743961266
2816,236827.4133481968
2817,161594.46660872846
2818,137411.5354845921
2819,163008.88900991558
2820,137301.573859832
2821,96126.13066967978
2822,165710.79999988596
2823,387147.9586703405
2824,182013.20934800824
2825,145377.1325409647
2826,143600.5700402987
2827,129241.76808292065
2828,238799.77624190075
2829,202199.63165675267
2830,226707.98583559034
2831,164508.67516199074
2832,253774.4715616227
2833,310151.43359137035
2834,227745.1709566039
2835,225292.12478612538
2836,192898.32803761095
2837,148120.7792730381
2838,158681.67843802168
2839,179673.80103725297
2840,204669.8873453296
2841,202255.2613103314
2842,230005.4182361108
2843,147678.51064735325
2844,167292.73078876018
2845,128796.87540219969
2846,206297.31679833436
2847,214399.4917374467
2848,233349.31064241257
2849,195678.397102034
2850,268703.0291007062
2851,211092.65699333994
2852,239250.78877250673
2853,228893.9299142026
2854,135888.07855040592
2855,203632.52795329803
2856,195065.9112321026
2857,186285.56358073637
2858,203779.3840178749
2859,109644.7255198352
2860,148014.83662596563
2861,129078.19530400782
2862,191208.52339814496
2863,125057.33933141756
2864,306615.0487981329
2865,137761.6657170807
2866,138721.09201316888
2867,102827.93005455211
2868,109881.07790289789
2869,100975.76417680114
2870,112772.15984835668
2871,81539.87739200064
2872,69018.41995389963
2873,92032.995633882
2874,152246.18531635558
2875,115975.58355802443
2876,175455.59920190778
2877,156479.5800110937
2878,199946.41615400973
2879,144880.22907459782
2880,103644.15251064031
2881,132885.447391169
2882,179715.83290561405
2883,191962.0327738585
2884,191822.36487797444
2885,179628.41960293666
2886,243676.08393167448
2887,94494.60451477292
2888,139432.2459331803
2889,63083.40099009038
2890,87310.0315568935
2891,145023.34982571102
2892,36805.46787030058
2893,57423.075790259965
2894,46320.166757356244
2895,345189.89275017404
2896,284787.1655850139
2897,217646.76623544743
2898,138151.83240145852
2899,199915.52323626107
2900,162852.51701646537
2901,237354.07983096532
2902,167616.3975653514
2903,310321.7717160214
2904,354094.4661500617
2905,78981.81425780575
2906,186773.1619439822
2907,106324.61819516147
2908,132904.69610404584
2909,139504.4134695877
2910,78658.62888353175
2911,76432.68255594223
2912,146565.12805293253
2913,75858.83858807026
2914,78071.83367130283
2915,87317.5966628544
2916,77412.84819708334
2917,172940.3870466026
2918,116614.74589314245
2919,212553.57194166948
